latitude,longitude,date,sea_surface_temp_c,surface_par,day_length_hours,season,hemisphere,distance_from_coast_km,euphotic_zone_depth_m,sampling_depth_m,primary_prod_integrated_mg_c_m2_day,satellite_chlorophyll,satellite_sst,gcomc_chlorophyll
41.5,-69.4,1980-01-06,23.5,52.69,14.82458859,Winter,northern,47.4672,73.77823345,25.13,867.4225,0.9423505067825316,6.9066667556762695,
41.5,-69.4,1980-01-06,23.5,52.69,14.82458859,Winter,northern,47.4672,73.77823345,16.5,867.4225,0.9423505067825316,6.9066667556762695,
41.5,-69.4,1980-01-06,23.5,52.69,14.82458859,Winter,northern,47.4672,73.77823345,9.93,867.4225,0.9423505067825316,6.9066667556762695,
41.3,-69.2,1980-01-06,23.5,52.7,14.80359121,Winter,northern,62.2447,54.05985365,1.69,510.896,0.8292362093925476,7.15625,
41.5,-69.4,1980-01-06,23.5,52.69,14.82458859,Winter,northern,47.4672,73.77823345,2.66,867.4225,0.9423505067825316,6.9066667556762695,
41.3,-69.2,1980-01-06,23.5,52.7,14.80359121,Winter,northern,62.2447,54.05985365,21.0,510.896,0.8292362093925476,7.15625,
41.3,-69.2,1980-01-06,23.5,52.7,14.80359121,Winter,northern,62.2447,54.05985365,15.99,510.896,0.8292362093925476,7.15625,
40.4,-70.3,1980-01-05,23.5,53.49,14.72677395,Winter,northern,96.8242,50.77332823,0.0,1714.8893,1.0569217205047607,7.529999732971191,
6.033,90.75,1980-01-05,13.86,14.51,11.63306545,Winter,northern,342.281,102.856533,0.0,590.8,0.1507620960474014,28.926250457763672,
40.4,-70.3,1980-01-05,23.5,53.49,14.72677395,Winter,northern,96.8242,50.77332823,3.22,1714.8893,1.0569217205047607,7.529999732971191,
6.033,90.75,1980-01-05,13.86,14.51,11.63306545,Winter,northern,342.281,102.856533,20.0,590.8,0.1507620960474014,28.926250457763672,
40.1,-70.1,1980-01-05,23.5,53.66,14.6963409,Winter,northern,126.696,75.84188446,0.0,556.36315,0.8405037522315979,8.8462495803833,
40.1,-70.1,1980-01-05,23.5,53.66,14.6963409,Winter,northern,126.696,75.84188446,3.63,556.36315,0.8405037522315979,8.8462495803833,
40.1,-70.1,1980-01-05,23.5,53.66,14.6963409,Winter,northern,126.696,75.84188446,7.59,556.36315,0.8405037522315979,8.8462495803833,
40.1,-70.1,1980-01-05,23.5,53.66,14.6963409,Winter,northern,126.696,75.84188446,13.55,556.36315,0.8405037522315979,8.8462495803833,
40.1,-70.1,1980-01-05,23.5,53.66,14.6963409,Winter,northern,126.696,75.84188446,34.26,556.36315,0.8405037522315979,8.8462495803833,
40.1,-70.1,1980-01-05,23.5,53.66,14.6963409,Winter,northern,126.696,75.84188446,45.0,556.36315,0.8405037522315979,8.8462495803833,
40.1,-70.1,1980-01-05,23.5,53.66,14.6963409,Winter,northern,126.696,75.84188446,22.5,556.36315,0.8405037522315979,8.8462495803833,
40.4,-70.3,1980-01-05,23.5,53.49,14.72677395,Winter,northern,96.8242,50.77332823,12.04,1714.8893,1.0569217205047607,7.529999732971191,
40.4,-70.3,1980-01-05,23.5,53.49,14.72677395,Winter,northern,96.8242,50.77332823,20.0,1714.8893,1.0569217205047607,7.529999732971191,
40.4,-70.3,1980-01-05,23.5,53.49,14.72677395,Winter,northern,96.8242,50.77332823,30.46,1714.8893,1.0569217205047607,7.529999732971191,
40.4,-70.3,1980-01-05,23.5,53.49,14.72677395,Winter,northern,96.8242,50.77332823,40.0,1714.8893,1.0569217205047607,7.529999732971191,
6.033,90.75,1980-01-05,13.86,14.51,11.63306545,Winter,northern,342.281,102.856533,80.0,590.8,0.1507620960474014,28.926250457763672,
6.033,90.75,1980-01-05,13.86,14.51,11.63306545,Winter,northern,342.281,102.856533,40.0,590.8,0.1507620960474014,28.926250457763672,
6.033,90.75,1980-01-05,13.86,14.51,11.63306545,Winter,northern,342.281,102.856533,10.0,590.8,0.1507620960474014,28.926250457763672,
40.4,-70.3,1980-01-05,23.5,53.49,14.72677395,Winter,northern,96.8242,50.77332823,6.74,1714.8893,1.0569217205047607,7.529999732971191,
5.917,90.0,1980-01-04,13.86,14.51,11.63793945,Winter,northern,426.422,112.1289206,20.0,639.65,0.1473103463649749,28.921875,
41.1,-71.0,1980-01-04,23.5,53.56,14.81441467,Winter,northern,23.6838,50.77332823,11.0,865.65925,1.9384161233901975,6.90749979019165,
41.1,-71.0,1980-01-04,23.5,53.56,14.81441467,Winter,northern,23.6838,50.77332823,16.75,865.65925,1.9384161233901975,6.90749979019165,
41.1,-71.0,1980-01-04,23.5,53.56,14.81441467,Winter,northern,23.6838,50.77332823,6.62,865.65925,1.9384161233901975,6.90749979019165,
41.1,-71.0,1980-01-04,23.5,53.56,14.81441467,Winter,northern,23.6838,50.77332823,3.71,865.65925,1.9384161233901975,6.90749979019165,
5.917,90.0,1980-01-04,13.86,14.51,11.63793945,Winter,northern,426.422,112.1289206,40.0,639.65,0.1473103463649749,28.921875,
5.917,90.0,1980-01-04,13.86,14.51,11.63793945,Winter,northern,426.422,112.1289206,10.0,639.65,0.1473103463649749,28.921875,
5.917,90.0,1980-01-04,13.86,14.51,11.63793945,Winter,northern,426.422,112.1289206,0.0,639.65,0.1473103463649749,28.921875,
5.917,90.0,1980-01-04,13.86,14.51,11.63793945,Winter,northern,426.422,112.1289206,80.0,639.65,0.1473103463649749,28.921875,
5.917,90.0,1980-01-04,13.86,14.51,11.63793945,Winter,northern,426.422,112.1289206,200.0,639.65,0.1473103463649749,28.921875,
41.0,-71.2,1980-01-04,23.5,53.99,14.80391895,Winter,northern,33.4873,48.52121182,31.0,1416.014,1.535926103591919,7.654999732971191,
41.1,-71.0,1980-01-04,23.5,53.56,14.81441467,Winter,northern,23.6838,50.77332823,1.77,865.65925,1.9384161233901975,6.90749979019165,
41.0,-71.2,1980-01-04,23.5,53.99,14.80391895,Winter,northern,33.4873,48.52121182,5.23,1416.014,1.535926103591919,7.654999732971191,
41.1,-71.0,1980-01-04,23.5,53.56,14.81441467,Winter,northern,23.6838,50.77332823,22.0,865.65925,1.9384161233901975,6.90749979019165,
41.1,-71.0,1980-01-04,23.5,53.56,14.81441467,Winter,northern,23.6838,50.77332823,0.0,865.65925,1.9384161233901975,6.90749979019165,
41.0,-71.2,1980-01-04,23.5,53.99,14.80391895,Winter,northern,33.4873,48.52121182,0.0,1416.014,1.535926103591919,7.654999732971191,
41.0,-71.2,1980-01-04,23.5,53.99,14.80391895,Winter,northern,33.4873,48.52121182,2.5,1416.014,1.535926103591919,7.654999732971191,
41.0,-71.2,1980-01-04,23.5,53.99,14.80391895,Winter,northern,33.4873,48.52121182,9.33,1416.014,1.535926103591919,7.654999732971191,
41.0,-71.2,1980-01-04,23.5,53.99,14.80391895,Winter,northern,33.4873,48.52121182,15.5,1416.014,1.535926103591919,7.654999732971191,
41.0,-71.2,1980-01-04,23.5,53.99,14.80391895,Winter,northern,33.4873,48.52121182,23.6,1416.014,1.535926103591919,7.654999732971191,
39.5,-72.2,1980-01-03,23.0,52.6,14.66435667,Winter,northern,147.393,59.22249393,9.03,1290.5605,0.5613982081413269,11.327499389648438,
39.5,-72.2,1980-01-03,23.0,52.6,14.66435667,Winter,northern,147.393,59.22249393,0.0,1290.5605,0.5613982081413269,11.327499389648438,
40.1,-71.5,1980-01-03,22.87,53.54,14.72497948,Winter,northern,109.176,47.8568424,0.0,875.8865,0.793241024017334,8.864999771118164,
40.1,-71.5,1980-01-03,22.87,53.54,14.72497948,Winter,northern,109.176,47.8568424,1.93,875.8865,0.793241024017334,8.864999771118164,
39.5,-72.2,1980-01-03,23.0,52.6,14.66435667,Winter,northern,147.393,59.22249393,30.0,1290.5605,0.5613982081413269,11.327499389648438,
39.5,-72.2,1980-01-03,23.0,52.6,14.66435667,Winter,northern,147.393,59.22249393,22.84,1290.5605,0.5613982081413269,11.327499389648438,
39.5,-72.2,1980-01-03,23.0,52.6,14.66435667,Winter,northern,147.393,59.22249393,15.0,1290.5605,0.5613982081413269,11.327499389648438,
40.1,-71.5,1980-01-03,22.87,53.54,14.72497948,Winter,northern,109.176,47.8568424,4.05,875.8865,0.793241024017334,8.864999771118164,
39.5,-72.2,1980-01-03,23.0,52.6,14.66435667,Winter,northern,147.393,59.22249393,5.06,1290.5605,0.5613982081413269,11.327499389648438,
39.5,-72.2,1980-01-03,23.0,52.6,14.66435667,Winter,northern,147.393,59.22249393,2.42,1290.5605,0.5613982081413269,11.327499389648438,
40.1,-71.5,1980-01-03,22.87,53.54,14.72497948,Winter,northern,109.176,47.8568424,24.0,875.8865,0.793241024017334,8.864999771118164,
40.1,-71.5,1980-01-03,22.87,53.54,14.72497948,Winter,northern,109.176,47.8568424,18.27,875.8865,0.793241024017334,8.864999771118164,
40.1,-71.5,1980-01-03,22.87,53.54,14.72497948,Winter,northern,109.176,47.8568424,12.0,875.8865,0.793241024017334,8.864999771118164,
40.1,-71.5,1980-01-03,22.87,53.54,14.72497948,Winter,northern,109.176,47.8568424,7.22,875.8865,0.793241024017334,8.864999771118164,
39.5,-73.0,1980-01-02,22.87,54.46,14.67701293,Winter,northern,97.0917,52.54554403,0.0,940.0711,0.8768946528434753,9.78499984741211,
39.5,-73.0,1980-01-02,22.87,54.46,14.67701293,Winter,northern,97.0917,52.54554403,1.93,940.0711,0.8768946528434753,9.78499984741211,
39.5,-73.0,1980-01-02,22.87,54.46,14.67701293,Winter,northern,97.0917,52.54554403,4.05,940.0711,0.8768946528434753,9.78499984741211,
39.5,-73.0,1980-01-02,22.87,54.46,14.67701293,Winter,northern,97.0917,52.54554403,12.0,940.0711,0.8768946528434753,9.78499984741211,
5.5,84.0,1980-01-02,13.86,14.51,11.65876507,Winter,northern,273.399,48.86816091,0.0,218.8,0.1351157128810882,28.79800033569336,
39.5,-73.0,1980-01-02,22.87,54.46,14.67701293,Winter,northern,97.0917,52.54554403,24.0,940.0711,0.8768946528434753,9.78499984741211,
39.5,-73.0,1980-01-02,22.87,54.46,14.67701293,Winter,northern,97.0917,52.54554403,18.27,940.0711,0.8768946528434753,9.78499984741211,
5.5,84.0,1980-01-02,13.86,14.51,11.65876507,Winter,northern,273.399,48.86816091,40.0,218.8,0.1351157128810882,28.79800033569336,
5.5,86.0,1980-01-02,13.86,14.51,11.65876507,Winter,northern,480.237,59.22249393,0.0,179.05,0.1309464126825332,28.98555374145508,
5.5,84.0,1980-01-02,13.86,14.51,11.65876507,Winter,northern,273.399,48.86816091,80.0,218.8,0.1351157128810882,28.79800033569336,
5.5,86.0,1980-01-02,13.86,14.51,11.65876507,Winter,northern,480.237,59.22249393,10.0,179.05,0.1309464126825332,28.98555374145508,
5.5,86.0,1980-01-02,13.86,14.51,11.65876507,Winter,northern,480.237,59.22249393,20.0,179.05,0.1309464126825332,28.98555374145508,
5.5,86.0,1980-01-02,13.86,14.51,11.65876507,Winter,northern,480.237,59.22249393,40.0,179.05,0.1309464126825332,28.98555374145508,
39.5,-73.0,1980-01-02,22.87,54.46,14.67701293,Winter,northern,97.0917,52.54554403,7.22,940.0711,0.8768946528434753,9.78499984741211,
5.5,86.0,1980-01-02,13.86,14.51,11.65876507,Winter,northern,480.237,59.22249393,80.0,179.05,0.1309464126825332,28.98555374145508,
5.5,84.0,1980-01-02,13.86,14.51,11.65876507,Winter,northern,273.399,48.86816091,10.0,218.8,0.1351157128810882,28.79800033569336,
5.5,84.0,1980-01-02,13.86,14.51,11.65876507,Winter,northern,273.399,48.86816091,20.0,218.8,0.1351157128810882,28.79800033569336,
39.1,-74.2,1980-01-01,22.39,55.01,14.64864403,Winter,northern,33.4215,46.63344954,7.0,524.3055,1.6580545902252195,7.397500038146973,
5.5,81.917,1980-01-01,13.86,14.51,11.65756539,Winter,northern,99.3328,54.05985365,20.0,204.1,0.1660196334123611,28.450624465942383,
5.5,81.917,1980-01-01,13.86,14.51,11.65756539,Winter,northern,99.3328,54.05985365,40.0,204.1,0.1660196334123611,28.450624465942383,
5.5,81.917,1980-01-01,13.86,14.51,11.65756539,Winter,northern,99.3328,54.05985365,80.0,204.1,0.1660196334123611,28.450624465942383,
5.5,81.917,1980-01-01,13.86,14.51,11.65756539,Winter,northern,99.3328,54.05985365,10.0,204.1,0.1660196334123611,28.450624465942383,
39.1,-74.2,1980-01-01,22.39,55.01,14.64864403,Winter,northern,33.4215,46.63344954,14.0,524.3055,1.6580545902252195,7.397500038146973,
39.1,-74.2,1980-01-01,22.39,55.01,14.64864403,Winter,northern,33.4215,46.63344954,0.0,524.3055,1.6580545902252195,7.397500038146973,
39.1,-74.2,1980-01-01,22.39,55.01,14.64864403,Winter,northern,33.4215,46.63344954,1.13,524.3055,1.6580545902252195,7.397500038146973,
39.1,-74.2,1980-01-01,22.39,55.01,14.64864403,Winter,northern,33.4215,46.63344954,2.36,524.3055,1.6580545902252195,7.397500038146973,
39.1,-74.2,1980-01-01,22.39,55.01,14.64864403,Winter,northern,33.4215,46.63344954,4.21,524.3055,1.6580545902252195,7.397500038146973,
39.1,-74.2,1980-01-01,22.39,55.01,14.64864403,Winter,northern,33.4215,46.63344954,10.66,524.3055,1.6580545902252195,7.397500038146973,
5.5,81.917,1980-01-01,13.86,14.51,11.65756539,Winter,northern,99.3328,54.05985365,0.0,204.1,0.1660196334123611,28.450624465942383,
38.2,-74.0,1979-12-31,22.79,55.28,14.5705613,Winter,northern,92.7661,67.3467164,31.0,695.325,0.677757978439331,11.579999923706056,
38.3,-73.4,1979-12-31,22.79,53.85,14.58029673,Winter,northern,142.059,59.22249393,41.0,964.7312,0.3935876786708832,13.59666633605957,
38.3,-73.4,1979-12-31,22.79,53.85,14.58029673,Winter,northern,142.059,59.22249393,31.22,964.7312,0.3935876786708832,13.59666633605957,
38.3,-73.4,1979-12-31,22.79,53.85,14.58029673,Winter,northern,142.059,59.22249393,20.5,964.7312,0.3935876786708832,13.59666633605957,
38.3,-73.4,1979-12-31,22.79,53.85,14.58029673,Winter,northern,142.059,59.22249393,12.34,964.7312,0.3935876786708832,13.59666633605957,
38.3,-73.4,1979-12-31,22.79,53.85,14.58029673,Winter,northern,142.059,59.22249393,6.91,964.7312,0.3935876786708832,13.59666633605957,
38.3,-73.4,1979-12-31,22.79,53.85,14.58029673,Winter,northern,142.059,59.22249393,3.3,964.7312,0.3935876786708832,13.59666633605957,
38.3,-73.4,1979-12-31,22.79,53.85,14.58029673,Winter,northern,142.059,59.22249393,0.0,964.7312,0.3935876786708832,13.59666633605957,
38.2,-74.0,1979-12-31,22.79,55.28,14.5705613,Winter,northern,92.7661,67.3467164,23.6,695.325,0.677757978439331,11.579999923706056,
38.2,-74.0,1979-12-31,22.79,55.28,14.5705613,Winter,northern,92.7661,67.3467164,15.5,695.325,0.677757978439331,11.579999923706056,
38.2,-74.0,1979-12-31,22.79,55.28,14.5705613,Winter,northern,92.7661,67.3467164,9.33,695.325,0.677757978439331,11.579999923706056,
38.2,-74.0,1979-12-31,22.79,55.28,14.5705613,Winter,northern,92.7661,67.3467164,5.23,695.325,0.677757978439331,11.579999923706056,
38.2,-74.0,1979-12-31,22.79,55.28,14.5705613,Winter,northern,92.7661,67.3467164,2.5,695.325,0.677757978439331,11.579999923706056,
38.2,-74.0,1979-12-31,22.79,55.28,14.5705613,Winter,northern,92.7661,67.3467164,0.0,695.325,0.677757978439331,11.579999923706056,
38.1,-74.3,1979-12-30,22.83,54.91,14.57025389,Winter,northern,73.3033,60.02702999,33.0,492.85245,0.9515591263771056,10.321666717529297,
38.1,-74.3,1979-12-30,22.83,54.91,14.57025389,Winter,northern,73.3033,60.02702999,25.13,492.85245,0.9515591263771056,10.321666717529297,
38.1,-74.3,1979-12-30,22.83,54.91,14.57025389,Winter,northern,73.3033,60.02702999,16.5,492.85245,0.9515591263771056,10.321666717529297,
38.1,-74.3,1979-12-30,22.83,54.91,14.57025389,Winter,northern,73.3033,60.02702999,9.93,492.85245,0.9515591263771056,10.321666717529297,
38.1,-74.3,1979-12-30,22.83,54.91,14.57025389,Winter,northern,73.3033,60.02702999,5.56,492.85245,0.9515591263771056,10.321666717529297,
38.1,-74.3,1979-12-30,22.83,54.91,14.57025389,Winter,northern,73.3033,60.02702999,2.66,492.85245,0.9515591263771056,10.321666717529297,
38.1,-74.3,1979-12-30,22.83,54.91,14.57025389,Winter,northern,73.3033,60.02702999,0.0,492.85245,0.9515591263771056,10.321666717529297,
37.5,-74.1,1979-12-30,22.72,54.38,14.51244321,Winter,northern,116.145,70.25913079,55.0,2104.7029,0.3708800971508026,13.954999923706056,
37.5,-74.1,1979-12-30,22.72,54.38,14.51244321,Winter,northern,116.145,70.25913079,41.88,2104.7029,0.3708800971508026,13.954999923706056,
37.5,-74.1,1979-12-30,22.72,54.38,14.51244321,Winter,northern,116.145,70.25913079,27.5,2104.7029,0.3708800971508026,13.954999923706056,
37.5,-74.1,1979-12-30,22.72,54.38,14.51244321,Winter,northern,116.145,70.25913079,16.56,2104.7029,0.3708800971508026,13.954999923706056,
37.5,-74.1,1979-12-30,22.72,54.38,14.51244321,Winter,northern,116.145,70.25913079,9.27,2104.7029,0.3708800971508026,13.954999923706056,
37.5,-74.1,1979-12-30,22.72,54.38,14.51244321,Winter,northern,116.145,70.25913079,4.43,2104.7029,0.3708800971508026,13.954999923706056,
37.5,-74.1,1979-12-30,22.72,54.38,14.51244321,Winter,northern,116.145,70.25913079,0.0,2104.7029,0.3708800971508026,13.954999923706056,
38.5,-74.4,1979-01-31,14.5,18.0,10.02455535,Winter,northern,55.4041,24.14679517,1.85,414.325,1.2378053665161133,8.983333587646484,
38.5,-74.4,1979-01-31,14.5,18.0,10.02455535,Winter,northern,55.4041,24.14679517,8.38,414.325,1.2378053665161133,8.983333587646484,
38.5,-74.4,1979-01-31,14.5,18.0,10.02455535,Winter,northern,55.4041,24.14679517,5.5,414.325,1.2378053665161133,8.983333587646484,
38.5,-74.4,1979-01-31,14.5,18.0,10.02455535,Winter,northern,55.4041,24.14679517,3.31,414.325,1.2378053665161133,8.983333587646484,
38.5,-74.4,1979-01-31,14.5,18.0,10.02455535,Winter,northern,55.4041,24.14679517,0.89,414.325,1.2378053665161133,8.983333587646484,
38.5,-74.4,1979-01-31,14.5,18.0,10.02455535,Winter,northern,55.4041,24.14679517,11.0,414.325,1.2378053665161133,8.983333587646484,
38.5,-74.4,1979-01-31,14.5,18.0,10.02455535,Winter,northern,55.4041,24.14679517,0.0,414.325,1.2378053665161133,8.983333587646484,
38.1,-75.0,1979-01-30,14.76,18.35,10.02048357,Winter,northern,14.3905,15.3786371,5.0,634.12655,2.6786201000213623,7.21999979019165,
38.1,-75.0,1979-01-30,14.76,18.35,10.02048357,Winter,northern,14.3905,15.3786371,0.0,634.12655,2.6786201000213623,7.21999979019165,
38.1,-75.0,1979-01-30,14.76,18.35,10.02048357,Winter,northern,14.3905,15.3786371,1.51,634.12655,2.6786201000213623,7.21999979019165,
38.1,-75.0,1979-01-30,14.76,18.35,10.02048357,Winter,northern,14.3905,15.3786371,0.4,634.12655,2.6786201000213623,7.21999979019165,
38.1,-75.0,1979-01-30,14.76,18.35,10.02048357,Winter,northern,14.3905,15.3786371,0.84,634.12655,2.6786201000213623,7.21999979019165,
38.1,-75.0,1979-01-30,14.76,18.35,10.02048357,Winter,northern,14.3905,15.3786371,3.81,634.12655,2.6786201000213623,7.21999979019165,
38.1,-75.0,1979-01-30,14.76,18.35,10.02048357,Winter,northern,14.3905,15.3786371,2.5,634.12655,2.6786201000213623,7.21999979019165,
37.4,-74.4,1979-01-28,15.27,17.37,10.0085439,Winter,northern,98.5545,19.94097177,2.7,631.2743,0.4562085568904876,13.477142333984377,
37.4,-74.3,1979-01-28,15.27,17.14,10.0085439,Winter,northern,107.505,25.46420245,0.0,582.6532,0.4219443798065185,13.706249237060549,
37.4,-74.4,1979-01-28,15.27,17.37,10.0085439,Winter,northern,98.5545,19.94097177,1.29,631.2743,0.4562085568904876,13.477142333984377,
37.4,-74.4,1979-01-28,15.27,17.37,10.0085439,Winter,northern,98.5545,19.94097177,0.0,631.2743,0.4562085568904876,13.477142333984377,
37.4,-74.4,1979-01-28,15.27,17.37,10.0085439,Winter,northern,98.5545,19.94097177,8.0,631.2743,0.4562085568904876,13.477142333984377,
37.4,-74.4,1979-01-28,15.27,17.37,10.0085439,Winter,northern,98.5545,19.94097177,12.18,631.2743,0.4562085568904876,13.477142333984377,
37.4,-74.4,1979-01-28,15.27,17.37,10.0085439,Winter,northern,98.5545,19.94097177,16.0,631.2743,0.4562085568904876,13.477142333984377,
37.4,-74.3,1979-01-28,15.27,17.14,10.0085439,Winter,northern,107.505,25.46420245,1.53,582.6532,0.4219443798065185,13.706249237060549,
37.4,-74.3,1979-01-28,15.27,17.14,10.0085439,Winter,northern,107.505,25.46420245,3.2,582.6532,0.4219443798065185,13.706249237060549,
37.4,-74.3,1979-01-28,15.27,17.14,10.0085439,Winter,northern,107.505,25.46420245,5.72,582.6532,0.4219443798065185,13.706249237060549,
37.4,-74.3,1979-01-28,15.27,17.14,10.0085439,Winter,northern,107.505,25.46420245,9.5,582.6532,0.4219443798065185,13.706249237060549,
37.4,-74.3,1979-01-28,15.27,17.14,10.0085439,Winter,northern,107.505,25.46420245,14.47,582.6532,0.4219443798065185,13.706249237060549,
37.4,-74.3,1979-01-28,15.27,17.14,10.0085439,Winter,northern,107.505,25.46420245,19.0,582.6532,0.4219443798065185,13.706249237060549,
37.4,-74.4,1979-01-28,15.27,17.37,10.0085439,Winter,northern,98.5545,19.94097177,4.82,631.2743,0.4562085568904876,13.477142333984377,
37.1,-75.1,1979-01-27,15.52,18.59,10.00056602,Winter,northern,61.7162,25.12846661,12.0,453.3967,1.2034780979156494,10.223333358764648,
37.1,-75.4,1979-01-27,15.52,18.94,10.00056602,Winter,northern,35.828,21.67146996,2.02,636.2889,1.6387600898742676,8.9087495803833,
37.1,-75.4,1979-01-27,15.52,18.94,10.00056602,Winter,northern,35.828,21.67146996,3.61,636.2889,1.6387600898742676,8.9087495803833,
37.1,-75.4,1979-01-27,15.52,18.94,10.00056602,Winter,northern,35.828,21.67146996,6.0,636.2889,1.6387600898742676,8.9087495803833,
37.1,-75.4,1979-01-27,15.52,18.94,10.00056602,Winter,northern,35.828,21.67146996,12.0,636.2889,1.6387600898742676,8.9087495803833,
37.1,-75.4,1979-01-27,15.52,18.94,10.00056602,Winter,northern,35.828,21.67146996,0.0,636.2889,1.6387600898742676,8.9087495803833,
37.1,-75.1,1979-01-27,15.52,18.59,10.00056602,Winter,northern,61.7162,25.12846661,3.61,453.3967,1.2034780979156494,10.223333358764648,
37.1,-75.1,1979-01-27,15.52,18.59,10.00056602,Winter,northern,61.7162,25.12846661,9.14,453.3967,1.2034780979156494,10.223333358764648,
37.1,-75.1,1979-01-27,15.52,18.59,10.00056602,Winter,northern,61.7162,25.12846661,6.0,453.3967,1.2034780979156494,10.223333358764648,
37.1,-75.4,1979-01-27,15.52,18.94,10.00056602,Winter,northern,35.828,21.67146996,9.14,636.2889,1.6387600898742676,8.9087495803833,
37.1,-75.1,1979-01-27,15.52,18.59,10.00056602,Winter,northern,61.7162,25.12846661,0.0,453.3967,1.2034780979156494,10.223333358764648,
37.1,-75.1,1979-01-27,15.52,18.59,10.00056602,Winter,northern,61.7162,25.12846661,0.97,453.3967,1.2034780979156494,10.223333358764648,
37.1,-75.1,1979-01-27,15.52,18.59,10.00056602,Winter,northern,61.7162,25.12846661,2.02,453.3967,1.2034780979156494,10.223333358764648,
37.1,-75.4,1979-01-27,15.52,18.94,10.00056602,Winter,northern,35.828,21.67146996,0.97,636.2889,1.6387600898742676,8.9087495803833,
37.4,-75.2,1979-01-26,15.39,18.74,9.949099135,Winter,northern,39.9805,15.58432785,0.16,205.004,1.7048853635787964,8.837499618530273,
37.4,-75.2,1979-01-26,15.39,18.74,9.949099135,Winter,northern,39.9805,15.58432785,1.0,205.004,1.7048853635787964,8.837499618530273,
37.4,-75.2,1979-01-26,15.39,18.74,9.949099135,Winter,northern,39.9805,15.58432785,0.6,205.004,1.7048853635787964,8.837499618530273,
37.4,-75.2,1979-01-26,15.39,18.74,9.949099135,Winter,northern,39.9805,15.58432785,0.34,205.004,1.7048853635787964,8.837499618530273,
37.4,-75.2,1979-01-26,15.39,18.74,9.949099135,Winter,northern,39.9805,15.58432785,0.0,205.004,1.7048853635787964,8.837499618530273,
37.4,-75.2,1979-01-26,15.39,18.74,9.949099135,Winter,northern,39.9805,15.58432785,2.0,205.004,1.7048853635787964,8.837499618530273,
37.4,-75.2,1979-01-26,15.39,18.74,9.949099135,Winter,northern,39.9805,15.58432785,1.52,205.004,1.7048853635787964,8.837499618530273,
40.3,-72.3,1979-01-23,14.0,14.46,9.627133403,Winter,northern,61.6864,27.94956087,6.85,249.671,1.0349516868591309,9.028332710266112,
40.3,-72.3,1979-01-23,14.0,14.46,9.627133403,Winter,northern,61.6864,27.94956087,0.0,249.671,1.0349516868591309,9.028332710266112,
40.1,-73.0,1979-01-23,14.0,14.87,9.644198707,Winter,northern,61.9081,26.57941496,13.0,278.94475,1.1161829233169556,8.282500267028809,
40.3,-72.3,1979-01-23,14.0,14.46,9.627133403,Winter,northern,61.6864,27.94956087,1.52,249.671,1.0349516868591309,9.028332710266112,
40.3,-72.3,1979-01-23,14.0,14.46,9.627133403,Winter,northern,61.6864,27.94956087,2.71,249.671,1.0349516868591309,9.028332710266112,
40.3,-72.3,1979-01-23,14.0,14.46,9.627133403,Winter,northern,61.6864,27.94956087,4.5,249.671,1.0349516868591309,9.028332710266112,
40.3,-72.3,1979-01-23,14.0,14.46,9.627133403,Winter,northern,61.6864,27.94956087,0.73,249.671,1.0349516868591309,9.028332710266112,
40.3,-72.3,1979-01-23,14.0,14.46,9.627133403,Winter,northern,61.6864,27.94956087,9.0,249.671,1.0349516868591309,9.028332710266112,
40.1,-73.0,1979-01-23,14.0,14.87,9.644198707,Winter,northern,61.9081,26.57941496,0.0,278.94475,1.1161829233169556,8.282500267028809,
40.1,-73.0,1979-01-23,14.0,14.87,9.644198707,Winter,northern,61.9081,26.57941496,9.9,278.94475,1.1161829233169556,8.282500267028809,
40.1,-73.0,1979-01-23,14.0,14.87,9.644198707,Winter,northern,61.9081,26.57941496,3.91,278.94475,1.1161829233169556,8.282500267028809,
40.1,-73.0,1979-01-23,14.0,14.87,9.644198707,Winter,northern,61.9081,26.57941496,2.19,278.94475,1.1161829233169556,8.282500267028809,
40.1,-73.0,1979-01-23,14.0,14.87,9.644198707,Winter,northern,61.9081,26.57941496,1.05,278.94475,1.1161829233169556,8.282500267028809,
40.1,-73.0,1979-01-23,14.0,14.87,9.644198707,Winter,northern,61.9081,26.57941496,6.5,278.94475,1.1161829233169556,8.282500267028809,
40.61,-71.36,1979-01-03,18.89,53.11,14.77750244,Winter,northern,61.0249,41.44219497,26.02,1069.8141,1.1114044189453125,8.21500015258789,
40.61,-71.36,1979-01-03,18.89,53.11,14.77750244,Winter,northern,61.0249,41.44219497,10.72,1069.8141,1.1114044189453125,8.21500015258789,
40.61,-71.36,1979-01-03,18.89,53.11,14.77750244,Winter,northern,61.0249,41.44219497,7.61,1069.8141,1.1114044189453125,8.21500015258789,
40.61,-71.36,1979-01-03,18.89,53.11,14.77750244,Winter,northern,61.0249,41.44219497,16.93,1069.8141,1.1114044189453125,8.21500015258789,
40.61,-71.36,1979-01-03,18.89,53.11,14.77750244,Winter,northern,61.0249,41.44219497,0.0,1069.8141,1.1114044189453125,8.21500015258789,
40.61,-71.36,1979-01-03,18.89,53.11,14.77750244,Winter,northern,61.0249,41.44219497,2.89,1069.8141,1.1114044189453125,8.21500015258789,
40.86,-67.93,1979-01-01,14.56,50.72,14.82939725,Winter,northern,176.226,38.28647625,23.03,395.1199,1.1987848281860352,7.476666450500488,
